,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
1,75,118,0.961107448912,114,116,1.07016129032,R18,2011,116,1.08266237252,1.25374855825,1
2,77,102,0.780085522297,122,112,0.979368149581,R18,2011,112,0.874094202899,0.822520852641,1
3,153,103,1.28674121406,79,105,1.10199862164,R18,2011,103,0.803497085762,1.08068582955,0
4,129,104,1.75672981057,75,108,0.568753344034,R18,2011,104,1.0,1.41676718938,0
5,51,114,0.848896434635,113,107,1.3507223114,R18,2011,107,1.4794359577,0.729982964225,1
6,132,110,1.31529209622,78,111,1.00573476703,R18,2011,110,0.945205479452,1.10665944775,0
7,65,117,1.20568561873,64,106,0.987725631769,R18,2011,117,1.03881169142,0.770869565217,0
0,80,103,1.32531930879,62,112,1.00798525799,R19,2011,103,0.874094202899,1.08068582955,0
1,47,111,0.969875573019,233,107,1.38473400154,R19,2011,107,1.4794359577,0.945205479452,1
2,103,117,1.19603174603,95,118,0.93991416309,R19,2011,117,1.25374855825,0.770869565217,0
3,95,110,1.33896940419,44,106,0.987586206897,R19,2011,110,1.03881169142,1.10665944775,0
4,74,115,1.08205953339,54,108,0.56956956957,R19,2011,115,1.0,1.21621621622,0
5,92,105,1.04613466334,166,104,1.75417439703,R19,2011,104,1.41676718938,0.803497085762,1
6,79,113,0.696418732782,111,101,0.734049273531,R19,2011,101,0.942780748663,0.823834196891,1
0,72,106,0.955339805825,113,115,1.09406322282,R20,2011,115,1.21621621622,1.03881169142,1
1,38,108,0.57528957529,188,107,1.50967261905,R20,2011,107,1.4794359577,1.0,1
2,58,111,0.868181818182,134,103,1.32376166547,R20,2011,103,1.08068582955,0.945205479452,1
3,159,104,1.75811965812,21,113,0.697300103842,R20,2011,104,0.823834196891,1.41676718938,0
4,99,116,1.09581749049,100,105,1.0,R20,2011,105,0.803497085762,1.08266237252,1
5,110,101,0.765944645006,105,102,0.769755542922,R20,2011,101,0.822520852641,0.942780748663,0
6,86,112,0.997072599532,103,110,1.36702954899,R20,2011,110,1.10665944775,0.874094202899,1
7,90,114,0.825,147,117,1.18819188192,R20,2011,117,0.770869565217,0.729982964225,1
0,89,104,1.86062132662,70,115,1.11906501096,R21,2011,104,1.21621621622,1.41676718938,0
1,115,103,1.36319779462,85,106,0.933655006031,R21,2011,103,1.03881169142,1.08068582955,0
2,32,113,0.654196642686,197,110,1.35641399417,R21,2011,110,1.10665944775,0.823834196891,1
3,150,105,1.00053504548,101,118,0.938869665513,R21,2011,105,1.25374855825,0.803497085762,0
4,61,108,0.544247787611,123,102,0.780631353665,R21,2011,102,0.822520852641,1.0,1
5,110,117,1.21591695502,62,111,0.837381203801,R21,2011,117,0.945205479452,0.770869565217,0
6,56,116,1.08833922261,99,114,0.809570794277,R21,2011,114,0.729982964225,1.08266237252,1
7,96,107,1.60419681621,85,101,0.782682512733,R21,2011,107,0.942780748663,1.4794359577,0
0,78,110,1.46581196581,66,103,1.36263020833,R22,2011,110,1.08068582955,1.10665944775,0
1,77,105,1.02538071066,134,117,1.23888520239,R22,2011,117,0.770869565217,0.803497085762,1
2,125,101,0.787976382179,64,108,0.541754091481,R22,2011,101,1.0,0.942780748663,0
3,45,106,0.921037789058,143,112,0.987852015461,R22,2011,112,0.874094202899,1.03881169142,1
4,84,102,0.819689119171,102,104,1.82791435369,R22,2011,104,1.41676718938,0.822520852641,1
5,68,115,1.0987654321,83,116,1.05416116248,R22,2011,116,1.08266237252,1.21621621622,1
6,157,118,0.917728237792,97,113,0.611744084137,R22,2011,118,0.823834196891,1.25374855825,0
7,117,114,0.835333653385,110,111,0.822355289421,R22,2011,114,0.945205479452,0.729982964225,0
0,132,104,1.78959107807,52,106,0.875782881002,R23,2011,104,1.03881169142,1.41676718938,0
1,67,118,0.952044422009,113,110,1.45306122449,R23,2011,110,1.10665944775,1.25374855825,1
2,99,116,1.0613147914,86,107,1.57668711656,R23,2011,116,1.4794359577,1.08266237252,0
3,70,112,1.04094827586,135,115,1.08371187541,R23,2011,115,1.21621621622,0.874094202899,1
4,89,117,1.26325757576,81,102,0.819881889764,R23,2011,117,0.822520852641,0.770869565217,0
5,121,114,0.846785225718,99,101,0.826673585885,R23,2011,114,0.942780748663,0.729982964225,0
6,82,108,0.540271132376,112,111,0.828854314003,R23,2011,111,0.945205479452,1.0,1
7,113,113,0.612136121361,120,105,0.996673003802,R23,2011,105,0.803497085762,0.823834196891,1
0,149,107,1.5319284802,53,104,1.81746599857,R24,2011,107,1.41676718938,1.4794359577,0
1,106,110,1.46324007807,97,108,0.548473282443,R24,2011,110,1.0,1.10665944775,0
2,61,106,0.8447265625,107,118,0.932664756447,R24,2011,118,1.25374855825,1.03881169142,1
3,67,102,0.823668081094,119,116,1.06594724221,R24,2011,116,1.08266237252,0.822520852641,1
4,50,101,0.826171875,145,117,1.25525525526,R24,2011,117,0.770869565217,0.942780748663,1
5,86,115,1.12042209808,66,103,1.33767038414,R24,2011,115,1.08068582955,1.21621621622,0
6,104,111,0.848842487517,112,113,0.627588901915,R24,2011,113,0.823834196891,0.945205479452,1
7,104,112,1.00552486188,91,114,0.863001745201,R24,2011,112,0.729982964225,0.874094202899,0
1243,100,116,1.0,37,109,1.0,R01,2012,116,1.0,1.09337175793,0
1244,125,103,1.0,81,114,1.0,R01,2012,103,0.863522537563,1.30882352941,0
1245,115,104,1.0,137,110,1.0,R01,2012,110,1.44124847001,1.6765847348,1
1246,119,102,1.0,78,111,1.0,R01,2012,102,0.852699784017,0.809821428571,0
1247,137,101,1.0,68,108,1.0,R01,2012,101,0.562729273661,0.794345645235,0
1248,101,107,1.0,105,106,1.0,R01,2012,106,0.831090487239,1.57381099444,1
1249,104,105,1.0,102,112,1.0,R01,2012,105,1.01152737752,1.0,0
1250,136,117,1.0,87,118,1.0,R01,2012,117,0.955916473318,1.30320699708,0
1251,85,115,1.0,89,113,1.0,R01,2012,113,0.645137063462,1.12760882528,1
0,154,103,1.54320987654,63,102,1.52564102564,R02,2012,103,0.809821428571,1.30882352941,0
1,86,113,1.04705882353,111,105,1.01960784314,R02,2012,105,1.0,0.645137063462,1
2,81,106,1.0396039604,94,116,2.7027027027,R02,2012,116,1.09337175793,0.831090487239,1
3,58,111,0.655462184874,166,117,1.5632183908,R02,2012,117,1.30320699708,0.852699784017,1
4,64,118,0.639705882353,82,101,2.01470588235,R02,2012,101,0.794345645235,0.955916473318,1
5,64,114,0.648,85,104,0.839416058394,R02,2012,104,1.6765847348,0.863522537563,1
6,54,109,0.37,183,112,0.980769230769,R02,2012,112,1.01152737752,1.0,1
7,47,108,0.496350364964,139,115,0.955056179775,R02,2012,115,1.12760882528,0.562729273661,1
8,90,110,1.19130434783,92,107,0.961904761905,R02,2012,107,1.57381099444,1.44124847001,1
0,62,104,0.995024875622,122,103,1.9375,R03,2012,103,1.30882352941,1.6765847348,1
1,105,116,1.64406779661,83,113,0.892857142857,R03,2012,116,0.645137063462,1.09337175793,0
2,74,111,0.477192982456,133,114,0.690476190476,R03,2012,114,0.863522537563,0.852699784017,1
3,35,102,0.784482758621,64,106,0.953846153846,R03,2012,106,0.831090487239,0.809821428571,1
4,105,105,1.14361702128,88,108,0.416666666667,R03,2012,105,0.562729273661,1.0,0
5,103,115,1.64705882353,40,118,0.692660550459,R03,2012,115,0.955916473318,1.12760882528,0
6,150,117,2.08275862069,69,109,0.321554770318,R03,2012,117,1.0,1.30320699708,0
7,84,101,1.65909090909,140,110,1.09661835749,R03,2012,110,1.44124847001,0.794345645235,1
8,114,107,0.989743589744,131,112,1.80379746835,R03,2012,112,1.01152737752,1.57381099444,1
0,92,106,1.08695652174,79,115,1.85795454545,R04,2012,106,1.12760882528,0.831090487239,0
1,109,105,1.15942028986,79,103,1.94660194175,R04,2012,105,1.30882352941,1.0,0
2,73,113,0.857142857143,97,104,0.811145510836,R04,2012,104,1.6765847348,0.645137063462,1
3,50,109,0.369515011547,96,101,1.11397058824,R04,2012,101,0.794345645235,1.0,1
4,46,110,1.26116838488,51,117,2.11214953271,R04,2012,117,1.30320699708,1.44124847001,1
5,46,108,0.53280839895,111,102,0.733108108108,R04,2012,102,0.809821428571,0.562729273661,1
6,65,114,0.978873239437,75,107,0.941717791411,R04,2012,107,1.57381099444,0.863522537563,1
7,77,112,1.52941176471,113,116,1.48756218905,R04,2012,116,1.09337175793,1.01152737752,1
8,88,118,0.595015576324,67,111,0.502392344498,R04,2012,118,0.852699784017,0.955916473318,0
0,79,105,1.20845070423,80,104,0.906565656566,R05,2012,104,1.6765847348,1.0,1
1,65,103,1.52380952381,57,106,1.1067961165,R05,2012,103,0.831090487239,1.30882352941,0
2,104,118,0.719072164948,62,109,0.396975425331,R05,2012,118,1.0,0.955916473318,0
3,93,108,0.506097560976,127,112,1.28051948052,R05,2012,112,1.01152737752,0.562729273661,1
4,84,115,1.51492537313,66,111,0.54743083004,R05,2012,115,0.852699784017,1.12760882528,0
5,79,107,0.976982097187,41,102,0.959064327485,R05,2012,107,0.809821428571,1.57381099444,0
6,106,116,1.48201438849,69,110,1.20760233918,R05,2012,116,1.44124847001,1.09337175793,0
7,107,117,1.93461538462,97,114,0.955431754875,R05,2012,117,0.863522537563,1.30320699708,0
8,91,113,0.831658291457,110,101,1.23913043478,R05,2012,101,0.794345645235,0.645137063462,1
0,98,104,0.924210526316,77,118,0.851111111111,R06,2012,104,0.955916473318,1.6765847348,0
1,62,102,0.87648456057,129,105,1.16781609195,R06,2012,105,1.0,0.809821428571,1
2,76,111,0.581355932203,119,107,1.06712962963,R06,2012,107,1.57381099444,0.852699784017,1
3,94,106,1.06684491979,87,108,0.552504038772,R06,2012,106,0.562729273661,0.831090487239,0
4,99,101,1.23244552058,94,116,1.49279538905,R06,2012,101,1.09337175793,0.794345645235,0
5,123,110,1.07589285714,88,115,1.46706586826,R06,2012,110,1.12760882528,1.44124847001,0
6,43,109,0.429699842022,110,103,1.46505376344,R06,2012,103,1.30882352941,1.0,1
7,95,112,1.29707112971,120,117,1.70868347339,R06,2012,117,1.30320699708,1.01152737752,1
8,91,114,0.944206008584,54,113,0.830708661417,R06,2012,114,0.645137063462,0.863522537563,0
0,115,110,1.12873134328,49,111,0.590973201693,R07,2012,110,0.852699784017,1.44124847001,0
1,72,107,1.14173228346,122,101,1.19921104536,R07,2012,101,0.794345645235,1.57381099444,1
2,67,108,0.601683029453,94,109,0.423956931359,R07,2012,109,1.0,0.562729273661,1
3,62,116,1.37219730942,91,114,1.02115384615,R07,2012,114,0.863522537563,1.09337175793,1
4,52,117,1.61504424779,113,105,1.28169014085,R07,2012,105,1.0,1.30320699708,1
5,116,104,0.972826086957,58,102,0.783636363636,R07,2012,104,0.809821428571,1.6765847348,0
6,101,118,0.839416058394,83,112,1.19565217391,R07,2012,118,1.01152737752,0.955916473318,0
7,47,113,0.794657762938,87,106,1.0694143167,R07,2012,106,0.831090487239,0.645137063462,1
8,98,103,1.57831325301,122,115,1.2647702407,R07,2012,115,1.12760882528,1.30882352941,1
0,84,107,1.03492063492,96,104,1.07049180328,R08,2012,104,1.6765847348,1.57381099444,1
1,93,112,1.14163090129,95,113,0.762390670554,R08,2012,113,0.645137063462,1.01152737752,1
2,63,106,1.14173228346,119,110,1.23076923077,R08,2012,110,1.44124847001,0.831090487239,1
3,37,111,0.567961165049,138,116,1.25512104283,R08,2012,116,1.09337175793,0.852699784017,1
4,34,108,0.614622057001,72,118,0.889064976228,R08,2012,118,0.955916473318,0.562729273661,1
5,109,114,1.06872852234,128,105,1.36612021858,R08,2012,105,1.0,0.863522537563,1
6,40,109,0.504938271605,132,102,0.734234234234,R08,2012,102,0.809821428571,1.0,1
7,91,115,1.26126126126,121,117,1.38407079646,R08,2012,117,1.30320699708,1.12760882528,1
8,124,101,1.26079447323,55,103,1.40223463687,R08,2012,101,1.30882352941,0.794345645235,0
0,95,107,1.01377410468,75,118,0.951879699248,R09,2012,107,0.955916473318,1.57381099444,0
1,75,110,1.29475308642,137,114,1.02957746479,R09,2012,114,0.863522537563,1.44124847001,1
2,118,113,0.793324775353,70,108,0.602957906712,R09,2012,113,0.562729273661,0.645137063462,0
3,83,116,1.41463414634,111,115,1.1701183432,R09,2012,115,1.12760882528,1.09337175793,1
4,75,104,1.07925072046,49,101,1.34700315457,R09,2012,104,0.794345645235,1.6765847348,0
5,119,105,1.33434650456,53,109,0.476645435244,R09,2012,105,1.0,1.0,0
6,96,102,0.879603399433,112,112,1.12216624685,R09,2012,112,1.01152737752,0.809821428571,1
7,36,106,1.02551834131,84,117,1.37652439024,R09,2012,117,1.30320699708,0.831090487239,1
8,49,111,0.524948024948,107,103,1.2223903177,R09,2012,103,1.30882352941,0.852699784017,1
0,121,114,1.10573248408,113,115,1.1884057971,R10,2012,114,1.12760882528,0.863522537563,0
1,61,109,0.473138548539,126,107,1.03745318352,R10,2012,107,1.57381099444,1.0,1
2,59,112,1.12696629213,174,110,1.16433121019,R10,2012,110,1.44124847001,1.01152737752,1
3,111,101,1.2736248237,82,106,0.954992967651,R10,2012,101,0.831090487239,0.794345645235,0
4,45,103,1.28873239437,99,113,0.866902237927,R10,2012,113,0.645137063462,1.30882352941,1
5,58,111,0.518241347053,52,105,1.40225035162,R10,2012,111,1.0,0.852699784017,0
6,100,117,1.42630057803,102,102,0.876528117359,R10,2012,102,0.809821428571,1.30320699708,1
7,40,118,0.931578947368,132,116,1.30656934307,R10,2012,116,1.09337175793,0.955916473318,1
8,52,108,0.601805416249,149,104,1.10901749664,R10,2012,104,1.6765847348,0.562729273661,1
0,97,107,1.11020881671,85,103,1.18665018541,R11,2012,107,1.30882352941,1.57381099444,0
1,78,106,0.925790754258,66,114,1.1013363029,R11,2012,106,0.863522537563,0.831090487239,0
2,144,115,1.15340909091,49,108,0.568935427574,R11,2012,115,0.562729273661,1.12760882528,0
3,86,116,1.41655172414,82,105,1.36410923277,R11,2012,116,1.0,1.09337175793,0
4,108,110,1.28909952607,62,113,0.934004474273,R11,2012,110,0.645137063462,1.44124847001,0
5,129,104,1.22389937107,87,111,0.545941123996,R11,2012,104,0.852699784017,1.6765847348,0
0,69,103,1.15342163355,79,117,1.36901763224,R12,2012,117,1.30320699708,1.30882352941,1
1,111,115,1.2475780409,115,101,1.2819216182,R12,2012,101,0.794345645235,1.12760882528,1
2,86,114,1.08094262295,74,109,0.474304970514,R12,2012,114,1.0,0.863522537563,0
3,87,112,0.998120300752,80,108,0.543410852713,R12,2012,112,0.562729273661,1.01152737752,0
4,70,102,0.892156862745,135,110,1.32008830022,R12,2012,110,1.44124847001,0.809821428571,1
5,57,113,0.895209580838,95,118,0.838565022422,R12,2012,118,0.955916473318,0.645137063462,1
0,74,107,1.11298838437,80,116,1.37918215613,R13,2012,116,1.09337175793,1.57381099444,1
1,114,102,0.844254510921,56,118,0.888303477345,R13,2012,102,0.955916473318,0.809821428571,0
2,82,117,1.35110081112,85,104,1.24943310658,R13,2012,104,1.6765847348,1.30320699708,1
3,113,105,1.32280701754,89,106,0.94481981982,R13,2012,105,0.831090487239,1.0,0
4,57,109,0.500392772977,135,111,0.5592,R13,2012,111,0.852699784017,1.0,1
5,89,101,1.25166297118,121,112,1.00437062937,R13,2012,112,1.01152737752,0.794345645235,1
0,120,110,1.3637295082,70,103,1.13096446701,R14,2012,110,1.30882352941,1.44124847001,0
1,87,114,1.08666666667,106,101,1.19061583578,R14,2012,101,0.794345645235,0.863522537563,1
2,78,106,0.927072927073,107,104,1.23132780083,R14,2012,104,1.6765847348,0.831090487239,1
3,40,108,0.567175018155,166,117,1.3164556962,R14,2012,117,1.30320699708,0.562729273661,1
4,56,118,0.845719661336,140,105,1.31779661017,R14,2012,105,1.0,0.955916473318,1
5,38,109,0.492897727273,132,116,1.3541430193,R14,2012,116,1.09337175793,1.0,1
6,61,113,0.869644484959,99,107,1.09834469328,R14,2012,107,1.57381099444,0.645137063462,1
7,61,111,0.638102524866,122,102,0.90441839495,R14,2012,102,0.809821428571,0.852699784017,1
8,136,112,1.0300081103,103,115,1.21647509579,R14,2012,112,1.12760882528,1.01152737752,0
0,85,103,1.07149321267,62,104,1.24184261036,R15,2012,103,1.6765847348,1.30882352941,0
1,86,117,1.43117408907,84,112,1.05239520958,R15,2012,117,1.01152737752,1.30320699708,0
2,101,114,1.06228373702,78,111,0.626312106368,R15,2012,114,0.852699784017,0.863522537563,0
3,63,102,0.961538461538,110,116,1.44178454842,R15,2012,116,1.09337175793,0.809821428571,1
4,116,101,1.19279279279,58,113,0.848662207358,R15,2012,101,0.645137063462,0.794345645235,0
5,62,105,1.384,133,115,1.16355932203,R15,2012,115,1.12760882528,1.0,1
6,31,109,0.475324675325,193,110,1.38718929254,R15,2012,110,1.44124847001,1.0,1
7,57,118,0.793848711554,95,106,0.907942238267,R15,2012,106,0.831090487239,0.955916473318,1
8,110,107,1.12775735294,96,108,0.532080362929,R15,2012,107,0.562729273661,1.57381099444,0
0,96,103,1.08740359897,149,112,1.04781997187,R16,2012,112,1.01152737752,1.30882352941,1
1,127,105,1.27625772286,77,113,0.817835365854,R16,2012,105,0.645137063462,1.0,0
2,117,106,0.945064377682,83,111,0.635947712418,R16,2012,106,0.852699784017,0.831090487239,0
3,90,108,0.554748941319,88,114,1.07698541329,R16,2012,108,0.863522537563,0.562729273661,0
4,110,104,1.20319432121,79,107,1.12922297297,R16,2012,104,1.57381099444,1.6765847348,0
5,105,115,1.21256038647,92,102,0.928125,R16,2012,115,0.809821428571,1.12760882528,0
6,178,101,1.23287671233,59,109,0.440276976342,R16,2012,101,1.0,0.794345645235,0
7,121,116,1.46130346232,69,117,1.39925373134,R16,2012,116,1.30320699708,1.09337175793,0
8,116,110,1.52646239554,44,118,0.779661016949,R16,2012,110,0.955916473318,1.44124847001,0
0,67,105,1.3,134,107,1.0942812983,R17,2012,107,1.57381099444,1.0,1
1,75,117,1.31517183571,124,101,1.31866340668,R17,2012,101,0.794345645235,1.30320699708,1
2,138,110,1.57002676182,91,104,1.21558872305,R17,2012,110,1.6765847348,1.44124847001,0
3,59,102,0.924187725632,48,108,0.578403216542,R17,2012,102,0.562729273661,0.809821428571,0
4,84,113,0.799166087561,56,111,0.64116575592,R17,2012,113,0.852699784017,0.645137063462,0
5,102,103,1.03723404255,84,118,0.746817538897,R17,2012,103,0.955916473318,1.30882352941,0
6,76,115,1.20764617691,105,116,1.48049476689,R17,2012,116,1.09337175793,1.12760882528,1
7,37,109,0.430141287284,132,106,0.975961538462,R17,2012,106,0.831090487239,1.0,1
8,103,112,1.07971014493,99,114,1.07024169184,R17,2012,112,0.863522537563,1.01152737752,0
0,180,110,1.56600660066,86,105,1.22023809524,R18,2012,110,1.0,1.44124847001,0
1,75,101,1.33794162826,102,107,1.13886847906,R18,2012,107,1.57381099444,0.794345645235,1
2,73,111,0.642403235124,127,112,1.07730364873,R18,2012,112,1.01152737752,0.852699784017,1
3,174,104,1.15848214286,54,109,0.420460107685,R18,2012,104,1.0,1.6765847348,0
4,126,116,1.47382431233,54,108,0.586111111111,R18,2012,116,0.562729273661,1.09337175793,0
5,91,114,1.06236860547,95,103,1.04785714286,R18,2012,103,1.30882352941,0.863522537563,1
6,75,106,1.05058365759,48,113,0.825418060201,R18,2012,106,0.645137063462,0.831090487239,0
7,77,102,0.934403349616,175,117,1.24829157175,R18,2012,117,1.30320699708,0.809821428571,1
8,42,118,0.751978891821,118,115,1.1723419041,R18,2012,115,1.12760882528,0.955916473318,1
0,118,107,1.1504178273,116,110,1.60092449923,R19,2012,107,1.44124847001,1.57381099444,0
1,115,112,1.10591715976,61,118,0.723378212974,R19,2012,112,0.955916473318,1.01152737752,0
2,73,113,0.816560509554,107,109,0.411817771764,R19,2012,109,1.0,0.645137063462,1
3,48,117,1.30487804878,113,106,1.06901725431,R19,2012,106,0.831090487239,1.30320699708,1
4,85,115,1.21877110061,91,104,1.23819742489,R19,2012,104,1.6765847348,1.12760882528,1
5,132,114,1.05584756899,84,102,0.880597014925,R19,2012,114,0.809821428571,0.863522537563,0
6,66,108,0.575804776739,108,111,0.637782561895,R19,2012,111,0.852699784017,0.562729273661,1
7,93,116,1.51312447079,71,103,1.04761904762,R19,2012,116,1.30882352941,1.09337175793,0
8,100,105,1.13254593176,104,101,1.29415954416,R19,2012,101,0.794345645235,1.0,1
0,97,107,1.14046391753,102,117,1.23888520239,R20,2012,117,1.30320699708,1.57381099444,1
1,91,106,1.11368573497,119,101,1.2772606383,R20,2012,101,0.794345645235,0.831090487239,1
2,82,111,0.672037422037,107,115,1.20229007634,R20,2012,115,1.12760882528,0.852699784017,1
3,79,109,0.445414847162,109,108,0.577679449361,R20,2012,108,0.562729273661,1.0,1
4,78,104,1.22859069454,70,116,1.50159744409,R20,2012,104,1.09337175793,1.6765847348,0
5,77,102,0.862068965517,113,103,1.03093434343,R20,2012,103,1.30882352941,0.809821428571,1
6,87,113,0.807990459153,159,110,1.54943502825,R20,2012,110,1.44124847001,0.645137063462,1
7,80,118,0.710691823899,150,114,1.08281444583,R20,2012,114,0.863522537563,0.955916473318,1
8,100,112,1.13306681896,76,105,1.12162162162,R20,2012,112,1.0,1.01152737752,0
0,81,115,1.20737605804,123,107,1.12877871826,R21,2012,107,1.57381099444,1.12760882528,1
1,156,103,1.05117399157,60,105,1.10069444444,R21,2012,103,1.0,1.30882352941,0
2,84,111,0.677006400788,59,109,0.45810754481,R21,2012,111,1.0,0.852699784017,0
3,72,114,1.12040332147,94,106,1.086,R21,2012,106,0.831090487239,0.863522537563,1
4,91,112,1.14066776136,61,104,1.22343850612,R21,2012,112,1.6765847348,1.01152737752,0
5,85,101,1.2789968652,95,102,0.851052347545,R21,2012,102,0.809821428571,0.794345645235,1
6,98,117,1.22755610973,50,113,0.785403050109,R21,2012,117,0.645137063462,1.30320699708,0
7,167,116,1.46616541353,85,118,0.696682464455,R21,2012,116,0.955916473318,1.09337175793,0
8,65,108,0.60766682442,129,110,1.56553559548,R21,2012,110,1.44124847001,0.562729273661,1
0,57,105,1.04140127389,102,114,1.10168539326,R22,2012,114,0.863522537563,1.0,1
1,104,102,0.862745098039,93,113,0.77145811789,R22,2012,102,0.645137063462,0.809821428571,0
2,35,109,0.46637132501,163,115,1.16938660664,R22,2012,115,1.12760882528,1.0,1
3,102,110,1.58290816327,95,116,1.4961130742,R22,2012,110,1.09337175793,1.44124847001,0
4,58,104,1.19282238443,107,117,1.24969770254,R22,2012,117,1.30320699708,1.6765847348,1
5,86,103,1.10517141197,98,108,0.601694915254,R22,2012,108,0.562729273661,1.30882352941,1
6,73,118,0.681510164569,107,107,1.1469740634,R22,2012,107,1.57381099444,0.955916473318,1
7,132,106,1.09605597964,79,112,1.15201271186,R22,2012,106,1.01152737752,0.831090487239,0
8,150,101,1.2573964497,81,111,0.698086124402,R22,2012,101,0.852699784017,0.794345645235,0
0,70,117,1.26985981308,95,110,1.55381840048,R23,2012,110,1.44124847001,1.30320699708,1
1,62,108,0.621563573883,153,101,1.28458498024,R23,2012,101,0.794345645235,0.562729273661,1
2,78,116,1.4581410679,112,107,1.15984513274,R23,2012,107,1.57381099444,1.09337175793,1
3,105,112,1.11584158416,77,109,0.450869236584,R23,2012,112,1.0,1.01152737752,0
4,40,111,0.6875,101,106,1.12356147789,R23,2012,106,0.831090487239,0.852699784017,1
5,104,104,1.15305539692,72,105,1.0166163142,R23,2012,104,1.0,1.6765847348,0
6,106,115,1.23675496689,91,103,1.09290819131,R23,2012,115,1.30882352941,1.12760882528,0
7,106,113,0.777723258096,106,114,1.12302667392,R23,2012,100,0.863522537563,0.645137063462,0
8,61,118,0.681546249425,128,102,0.874446085672,R23,2012,102,0.809821428571,0.955916473318,1
