,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
1137,67,112,0.778864970646,102,114,0.766544117647,35,R11,2006,114,0.923287671233,0.992266795553,1
1138,75,101,1.64179104478,60,102,0.949083503055,15,R11,2006,101,0.988447319778,1.36453526697,0
1139,52,115,1.14303178484,50,116,1.25947867299,2,R11,2006,115,1.16391509434,1.33277962348,0
1140,49,110,0.845603271984,145,113,0.836444444444,96,R11,2006,113,0.98160696999,0.821752265861,1
1141,86,106,0.93231441048,100,118,1.1213346815,14,R11,2006,118,1.01446193109,1.0014720314,1
1142,101,103,0.73786407767,111,117,1.24607961399,10,R11,2006,117,1.23958333333,0.755056179775,1
1143,94,104,1.41931684335,141,111,1.07469342252,47,R11,2006,111,0.958075904678,0.776907216495,1
1144,123,101,1.6095890411,60,115,1.13709677419,63,R12,2006,101,1.33277962348,1.36453526697,0
1145,118,107,1.0,52,106,0.925196850394,66,R12,2006,107,1.0014720314,1.11962224554,0
1146,60,117,1.23010752688,97,113,0.925042589438,37,R12,2006,113,0.98160696999,1.23958333333,1
1147,145,118,1.12465116279,103,102,0.938505203406,42,R12,2006,118,0.988447319778,1.01446193109,0
1148,64,114,0.81038961039,105,110,0.780053428317,41,R12,2006,110,0.821752265861,0.923287671233,1
1149,111,111,1.11503531786,75,105,0.748807631161,36,R12,2006,111,0.920069504778,0.958075904678,0
1150,102,103,0.754601226994,121,112,0.767793594306,19,R12,2006,112,0.992266795553,0.755056179775,1
1151,95,104,1.31212121212,82,116,1.2421875,13,R12,2006,104,1.16391509434,0.776907216495,0
1152,89,105,0.742878013148,96,112,0.802610114192,7,R13,2006,112,0.992266795553,0.920069504778,1
1153,55,110,0.826453243471,125,115,1.05650857719,70,R13,2006,115,1.33277962348,0.821752265861,1
1154,82,113,0.958670988655,120,111,1.14071294559,38,R13,2006,111,0.958075904678,0.98160696999,1
1155,58,106,0.874779541446,91,116,1.20585267407,33,R13,2006,116,1.16391509434,1.0014720314,1
1156,56,103,0.763074484945,71,102,0.910981697171,15,R13,2006,102,0.988447319778,0.755056179775,1
1157,55,107,1.06220546654,147,101,1.64303797468,92,R13,2006,101,1.36453526697,1.11962224554,1
1158,45,104,1.30037313433,92,114,0.793650793651,47,R13,2006,114,0.923287671233,0.776907216495,1
1159,73,118,1.1494057725,64,117,1.1723466407,9,R13,2006,118,1.23958333333,1.01446193109,0
1160,88,105,0.754948805461,125,106,0.857142857143,37,R14,2006,106,1.0014720314,0.920069504778,1
1161,114,117,1.15272727273,104,110,0.789634146341,10,R14,2006,117,0.821752265861,1.23958333333,0
1162,142,107,0.978476821192,77,103,0.764441110278,65,R14,2006,107,0.755056179775,1.11962224554,0
1163,90,102,0.926868044515,98,111,1.1637630662,8,R14,2006,111,0.958075904678,0.988447319778,1
1164,92,114,0.836781609195,54,113,0.934268833087,38,R14,2006,114,0.98160696999,0.923287671233,0
1165,101,101,1.7100591716,62,116,1.22592945663,39,R14,2006,101,1.16391509434,1.36453526697,0
1166,94,112,0.821292775665,82,118,1.14895330113,12,R14,2006,112,1.01446193109,0.992266795553,0
1167,63,104,1.23625429553,122,115,1.12045889101,59,R14,2006,115,1.33277962348,0.776907216495,1
1168,70,111,1.15831987076,52,114,0.871228844739,18,R15,2006,111,0.923287671233,0.958075904678,0
1169,74,115,1.16681695221,71,105,0.750943396226,3,R15,2006,115,0.920069504778,1.33277962348,0
1170,73,110,0.799438990182,109,101,1.70452039691,36,R15,2006,101,1.36453526697,0.821752265861,1
1171,65,116,1.17217391304,67,117,1.14784053156,2,R15,2006,117,1.23958333333,1.16391509434,1
1172,85,102,0.926253687316,84,112,0.840372226199,1,R15,2006,102,0.992266795553,0.988447319778,0
1173,58,113,0.912171507607,68,107,1.03035019455,10,R15,2006,107,1.11962224554,0.98160696999,1
1174,119,106,0.894897182026,104,104,1.16796267496,15,R15,2006,106,0.776907216495,1.0014720314,0
1175,110,118,1.12949101796,80,103,0.743050847458,30,R15,2006,118,0.755056179775,1.01446193109,0
1176,52,112,0.848852901484,124,101,1.6887755102,72,R16,2006,101,1.36453526697,0.992266795553,1
1177,105,103,0.741955835962,105,105,0.760216346154,0,R16,2006,100,0.920069504778,0.755056179775,0
1178,90,117,1.14184397163,127,104,1.14306049822,37,R16,2006,104,0.776907216495,1.23958333333,1
1179,74,110,0.790228013029,84,102,0.93125,10,R16,2006,102,0.988447319778,0.821752265861,1
1180,53,114,0.864940517845,101,116,1.16105176664,48,R16,2006,116,1.16391509434,0.923287671233,1
1181,60,113,0.909511228534,64,115,1.1593220339,4,R16,2006,115,1.33277962348,0.98160696999,1
1182,89,118,1.14336158192,90,107,1.03648548027,1,R16,2006,107,1.11962224554,1.01446193109,1
1183,67,111,1.16589147287,96,106,0.913196894848,29,R16,2006,106,1.0014720314,0.958075904678,1
1184,68,110,0.794935145151,113,104,1.15919732441,45,R17,2006,104,0.776907216495,0.821752265861,1
1185,83,101,1.7238372093,165,117,1.10243553009,82,R17,2006,117,1.23958333333,1.36453526697,1
1186,174,115,1.15483870968,71,114,0.842483660131,103,R17,2006,115,0.923287671233,1.33277962348,0
1187,77,116,1.19212598425,50,113,0.910646387833,27,R17,2006,116,0.98160696999,1.16391509434,0
1188,123,102,0.941215323646,160,105,0.774448841153,37,R17,2006,105,0.920069504778,0.988447319778,1
1189,60,107,1.03491620112,90,112,0.815691158157,30,R17,2006,112,0.992266795553,1.11962224554,1
1190,107,106,0.936657681941,89,103,0.75798816568,18,R17,2006,106,0.755056179775,1.0014720314,0
1191,68,118,1.13413014608,119,111,1.13347763348,51,R17,2006,111,0.958075904678,1.01446193109,1
1192,98,117,1.15212981744,59,115,1.22501906941,39,R18,2006,117,1.33277962348,1.23958333333,0
1193,73,111,1.16231086657,80,103,0.762381747357,7,R18,2006,103,0.755056179775,0.958075904678,1
1194,100,118,1.09292307692,78,114,0.798122065728,22,R18,2006,118,0.923287671233,1.01446193109,0
1195,54,104,1.18106206014,58,101,1.55555555556,4,R18,2006,101,1.36453526697,0.776907216495,1
1196,73,105,0.80866807611,116,116,1.2053030303,43,R18,2006,116,1.16391509434,0.920069504778,1
1197,104,107,1.01314060447,87,102,0.924731182796,17,R18,2006,107,0.988447319778,1.11962224554,0
1198,65,113,0.898489425982,84,112,0.840336134454,19,R18,2006,112,0.992266795553,0.98160696999,1
1199,51,110,0.78233256351,104,106,0.951684678957,53,R18,2006,106,1.0014720314,0.821752265861,1
1200,61,104,1.17211597779,74,105,0.798306772908,13,R19,2006,105,0.920069504778,0.776907216495,1
1201,81,112,0.8573079145,107,117,1.17165149545,26,R19,2006,117,1.23958333333,0.992266795553,1
1202,95,116,1.22541277818,63,111,1.14928292047,32,R19,2006,116,0.958075904678,1.16391509434,0
1203,60,102,0.919572553431,142,114,0.79711751663,82,R19,2006,114,0.923287671233,0.988447319778,1
1204,105,113,0.89246693502,91,118,1.10158543746,14,R19,2006,113,1.01446193109,0.98160696999,0
1205,95,106,0.985837438424,80,101,1.53477218225,15,R19,2006,106,1.36453526697,1.0014720314,0
1206,90,103,0.775401069519,113,110,0.765795206972,23,R19,2006,110,0.821752265861,0.755056179775,1
1207,103,115,1.18168914123,80,107,1.02299564947,23,R19,2006,115,1.11962224554,1.33277962348,0
1208,89,104,1.15693215339,87,113,0.905464480874,2,R20,2006,104,0.98160696999,0.776907216495,0
1209,98,101,1.48588410104,105,118,1.08794247788,7,R20,2006,118,1.01446193109,1.36453526697,1
1210,63,116,1.23763736264,90,107,1.00817757009,27,R20,2006,107,1.11962224554,1.16391509434,1
1211,56,115,1.18737407656,114,106,0.995305164319,58,R20,2006,106,1.0014720314,1.33277962348,1
1212,124,110,0.788681204569,106,105,0.810536491058,18,R20,2006,110,0.920069504778,0.821752265861,0
1213,114,117,1.17912291538,52,102,0.8828125,62,R20,2006,117,0.988447319778,1.23958333333,0
1214,132,111,1.12093308778,82,112,0.85146898803,50,R20,2006,111,0.992266795553,0.958075904678,0
1215,140,114,0.847639484979,95,103,0.77660110943,45,R20,2006,114,0.755056179775,0.923287671233,0
1216,142,115,1.13786650031,92,118,1.0870933893,50,R21,2006,115,1.01446193109,1.33277962348,0
1217,94,111,1.14436002338,94,107,1.02309859155,0,R21,2006,100,1.11962224554,0.958075904678,0
1218,36,112,0.836040609137,58,110,0.808562992126,22,R21,2006,110,0.821752265861,0.992266795553,1
1219,113,105,0.813041495668,129,114,0.877998979071,16,R21,2006,114,0.923287671233,0.920069504778,1
1220,40,102,0.858898721731,97,116,1.2063389392,57,R21,2006,116,1.16391509434,0.988447319778,1
1221,81,101,1.44589937974,95,113,0.908806670141,14,R21,2006,113,0.98160696999,1.36453526697,1
1222,112,103,0.770136599152,156,104,1.15039281706,44,R21,2006,104,0.776907216495,0.755056179775,1
1223,118,106,1.02840909091,61,117,1.21065230401,57,R21,2006,106,1.23958333333,1.0014720314,0
1224,125,105,0.8165374677,147,118,1.056640625,22,R22,2006,118,1.01446193109,0.920069504778,1
1225,173,117,1.16489659027,85,114,0.892374517375,88,R22,2006,117,0.923287671233,1.23958333333,0
1226,94,111,1.13684210526,152,101,1.40944372574,58,R22,2006,101,1.36453526697,0.958075904678,1
1227,72,113,0.9195,151,106,1.05875892367,79,R22,2006,106,1.0014720314,0.98160696999,1
1228,108,115,1.1598820059,57,102,0.8385734397,51,R22,2006,115,0.988447319778,1.33277962348,0
1229,44,103,0.76656428258,136,116,1.23707440101,92,R22,2006,116,1.16391509434,0.755056179775,1
1230,71,112,0.829881656805,139,104,1.16473072862,68,R22,2006,104,0.776907216495,0.992266795553,1
1231,72,107,1.02193686463,133,110,0.82253384913,61,R22,2006,110,0.821752265861,1.11962224554,1
1232,93,115,1.0,62,111,1.0,31,R01,2007,115,1.09657639244,1.18378995434,0
1233,82,104,1.0,79,112,1.0,3,R01,2007,104,0.809413936317,1.19338422392,0
1234,121,113,1.0,105,106,1.0,16,R01,2007,113,1.09825673534,0.888423988842,0
1235,74,117,1.0,73,116,1.0,1,R01,2007,117,1.28711656442,1.20437566702,0
1236,44,110,1.0,69,102,1.0,25,R01,2007,102,0.82358195623,0.857009345794,1
1237,105,105,1.0,74,101,1.0,31,R01,2007,105,1.42134146341,0.818550020251,0
1238,93,107,1.0,113,118,1.0,20,R01,2007,118,1.0635066728,0.99000999001,1
1239,98,114,1.0,115,103,1.0,17,R01,2007,103,0.741614906832,0.861469933185,1
1240,50,115,1.5,102,102,1.56818181818,52,R02,2007,102,0.82358195623,1.18378995434,1
1241,88,116,0.986486486486,72,114,0.852173913043,16,R02,2007,116,0.861469933185,1.28711656442,0
1242,75,104,1.03797468354,87,117,1.01369863014,12,R02,2007,117,1.20437566702,1.19338422392,1
1243,84,103,1.17346938776,162,107,0.823008849558,78,R02,2007,107,0.99000999001,0.741614906832,1
1244,104,112,0.963414634146,122,113,1.15238095238,18,R02,2007,113,0.888423988842,0.809413936317,1
1245,112,106,0.867768595041,122,105,1.41891891892,10,R02,2007,105,0.818550020251,1.09825673534,1
1246,110,101,0.704761904762,72,118,1.21505376344,38,R02,2007,101,1.0635066728,1.42134146341,0
1247,94,111,0.666666666667,116,110,0.63768115942,22,R02,2007,110,0.857009345794,1.09657639244,1
1248,90,114,0.837438423645,115,104,0.94578313253,25,R03,2007,104,1.19338422392,0.861469933185,1
1249,122,105,1.22043010753,125,103,0.765384615385,3,R03,2007,103,0.741614906832,0.818550020251,1
1250,87,101,1.0395480226,63,113,1.16267942584,24,R03,2007,101,0.888423988842,1.42134146341,0
1251,101,117,1.08783783784,70,106,0.893004115226,31,R03,2007,117,1.09825673534,1.20437566702,0
1252,66,118,0.911330049261,116,115,0.871951219512,50,R03,2007,115,1.18378995434,1.0635066728,1
1253,69,102,1.81914893617,96,116,1.10273972603,27,R03,2007,116,1.28711656442,0.82358195623,1
1254,109,107,1.29441624365,57,111,0.746411483254,52,R03,2007,107,1.09657639244,0.99000999001,0
1255,91,110,0.981595092025,70,112,0.897058823529,21,R03,2007,110,0.809413936317,0.857009345794,0
1256,132,118,0.786833855799,100,114,0.817610062893,32,R04,2007,118,0.861469933185,1.0635066728,0
1257,99,105,1.12218649518,68,115,1.12608695652,31,R04,2007,105,1.18378995434,0.818550020251,0
1258,84,113,1.03378378378,66,104,1.0625,18,R04,2007,113,1.19338422392,0.888423988842,0
1259,44,116,1.19534883721,61,101,1.12916666667,17,R04,2007,101,1.42134146341,1.28711656442,1
1260,63,102,1.26315789474,87,112,0.857627118644,24,R04,2007,112,0.809413936317,0.82358195623,1
1261,72,107,1.43307086614,76,110,1.07725321888,4,R04,2007,110,0.857009345794,0.99000999001,1
1262,137,106,0.834302325581,92,111,0.669811320755,45,R04,2007,106,1.09657639244,1.09825673534,0
1263,39,103,0.848167539267,100,117,1.20183486239,61,R04,2007,117,1.20437566702,0.741614906832,1
1264,95,104,0.994117647059,79,105,1.18205804749,16,R05,2007,104,0.818550020251,1.19338422392,0
1265,43,115,0.993920972644,96,113,1.0773480663,53,R05,2007,113,0.888423988842,1.18378995434,1
1266,99,117,1.40856031128,76,114,0.8,23,R05,2007,117,0.861469933185,1.20437566702,0
1267,60,111,0.67032967033,109,116,1.09057971014,49,R05,2007,116,1.28711656442,1.09657639244,1
1268,136,102,1.09386281588,124,103,0.753112033195,12,R05,2007,102,0.741614906832,0.82358195623,0
1269,110,118,0.914081145585,93,110,1.07213114754,17,R05,2007,118,0.857009345794,1.0635066728,0
1270,118,112,0.949720670391,102,107,1.32121212121,16,R05,2007,112,0.99000999001,0.809413936317,0
1271,57,101,1.16901408451,58,106,0.97247706422,1,R05,2007,106,1.09825673534,1.42134146341,1
1272,82,103,0.788025889968,125,115,0.870588235294,43,R06,2007,115,1.18378995434,0.741614906832,1
1273,62,118,0.962890625,77,117,1.38438438438,15,R06,2007,117,1.20437566702,1.0635066728,1
1274,131,110,1.01204819277,96,105,1.11181434599,35,R06,2007,110,0.818550020251,0.857009345794,0
1275,86,104,1.03341288783,62,101,1.13742690058,24,R06,2007,104,1.42134146341,1.19338422392,0
1276,95,116,1.22023809524,111,112,0.995652173913,16,R06,2007,112,0.809413936317,1.28711656442,1
1277,75,106,0.977687626775,120,102,1.09476309227,45,R06,2007,102,0.82358195623,1.09825673534,1
1278,76,113,1.2,71,111,0.647163120567,5,R06,2007,113,1.09657639244,0.888423988842,0
1279,222,107,1.20089285714,65,114,0.794171220401,157,R06,2007,107,0.861469933185,0.99000999001,0
1280,95,105,1.02975206612,117,112,1.02522522523,22,R07,2007,112,0.809413936317,0.818550020251,1
1281,95,103,0.765814266487,119,104,1.079002079,24,R07,2007,104,1.19338422392,0.741614906832,1
1282,75,114,0.649805447471,115,113,1.18067226891,40,R07,2007,113,0.888423988842,0.861469933185,1
1283,100,101,1.05373831776,69,102,1.1743697479,31,R07,2007,101,0.82358195623,1.42134146341,0
1284,71,116,1.12975391499,97,115,0.976331360947,26,R07,2007,115,1.18378995434,1.28711656442,1
1285,70,117,1.36202531646,109,107,1.48148148148,39,R07,2007,107,0.99000999001,1.20437566702,1
1286,106,111,0.68125,112,118,0.942275042445,6,R07,2007,118,1.0635066728,1.09657639244,1
1287,80,110,1.0782778865,96,106,0.908646003263,16,R07,2007,106,1.09825673534,0.857009345794,1
1288,90,114,0.650112866817,99,101,1.10865191147,9,R08,2007,101,1.42134146341,0.861469933185,1
1289,69,106,0.94227994228,94,107,1.49056603774,25,R08,2007,107,0.99000999001,1.09825673534,1
1290,63,102,1.09027777778,127,105,0.994459833795,64,R08,2007,105,0.818550020251,0.82358195623,1
1291,130,103,0.77030162413,147,112,1.05538461538,17,R08,2007,112,0.809413936317,0.741614906832,1
1292,44,115,1.02422145329,72,110,1.03953871499,28,R08,2007,110,0.857009345794,1.18378995434,1
1293,87,113,1.22867513612,118,116,1.05882352941,31,R08,2007,116,1.28711656442,0.888423988842,1
1294,102,104,1.10763888889,135,118,0.959712230216,33,R08,2007,118,1.0635066728,1.19338422392,1
1295,60,111,0.720744680851,137,117,1.20634920635,77,R08,2007,117,1.20437566702,1.09657639244,1
1296,55,115,0.978461538462,101,106,0.917407878018,46,R09,2007,106,1.09825673534,1.18378995434,1
1297,64,117,1.32092198582,99,110,1.07987711214,35,R09,2007,110,0.857009345794,1.20437566702,1
1298,105,101,1.1073253833,86,103,0.786917740337,19,R09,2007,101,0.741614906832,1.42134146341,0
1299,92,105,1.07643312102,84,114,0.67614213198,8,R09,2007,105,0.861469933185,0.818550020251,0
1300,120,104,1.04078762307,87,102,0.98293029872,33,R09,2007,104,0.82358195623,1.19338422392,0
1301,100,116,1.09984152139,57,118,1.00627352572,43,R09,2007,116,1.0635066728,1.28711656442,0
1302,79,112,1.06794871795,78,111,0.677165354331,1,R09,2007,112,1.09657639244,0.809413936317,0
1303,116,107,1.47699386503,60,113,1.14200298954,56,R09,2007,107,0.888423988842,0.99000999001,0
1304,94,106,0.977434679335,103,104,1.07769423559,9,R10,2007,104,1.19338422392,1.09825673534,1
1305,55,112,1.06293706294,121,117,1.22021116139,66,R10,2007,117,1.20437566702,0.809413936317,1
1306,72,101,1.12184249629,89,111,0.702479338843,17,R10,2007,111,1.09657639244,1.42134146341,1
1307,74,105,1.07825086306,73,116,1.15406976744,1,R10,2007,105,1.28711656442,0.818550020251,0
1308,73,102,0.94532199271,73,114,0.696378830084,0,R10,2007,100,0.861469933185,0.82358195623,0
1309,109,110,1.12167832168,75,113,1.04968152866,34,R10,2007,110,0.888423988842,0.857009345794,0
1310,128,118,0.957636566332,138,103,0.789946140036,10,R10,2007,103,0.741614906832,1.0635066728,1
1311,125,107,1.5154494382,65,115,0.920106524634,60,R10,2007,107,1.18378995434,0.99000999001,0
1312,94,117,1.29526462396,95,105,1.07324840764,1,R11,2007,105,0.818550020251,1.20437566702,1
1313,75,116,1.13779527559,66,110,1.15316455696,9,R11,2007,116,0.857009345794,1.28711656442,0
1314,95,118,0.953623188406,72,102,0.949776785714,23,R11,2007,118,0.82358195623,1.0635066728,0
1315,102,113,1.00559284116,141,103,0.819645732689,39,R11,2007,103,0.741614906832,0.888423988842,1
1316,69,107,1.54954954955,62,101,1.08530183727,7,R11,2007,107,1.42134146341,0.99000999001,0
1317,80,112,0.987742594484,58,115,0.86301369863,22,R11,2007,112,1.18378995434,0.809413936317,0
1318,102,114,0.715652173913,123,106,0.97037037037,21,R11,2007,106,1.09825673534,0.861469933185,1
1319,81,104,1.07959641256,94,111,0.739423076923,13,R11,2007,111,1.09657639244,1.19338422392,1
1320,180,110,1.12947976879,80,103,0.862351190476,100,R12,2007,110,0.741614906832,0.857009345794,0
1321,115,106,0.993314231137,141,118,0.977416440831,26,R12,2007,118,1.0635066728,1.09825673534,1
1322,100,101,1.0697954272,54,112,1.00964320154,46,R12,2007,101,0.809413936317,1.42134146341,0
1323,35,102,0.931382441978,85,107,1.51728247914,50,R12,2007,107,0.99000999001,0.82358195623,1
1324,95,105,1.06756756757,126,113,0.967149758454,31,R12,2007,113,0.888423988842,0.818550020251,1
1325,75,111,0.769848349688,124,114,0.726630007855,49,R12,2007,114,0.861469933185,1.09657639244,1
1326,76,104,1.05882352941,57,116,1.13768115942,19,R12,2007,104,1.28711656442,1.19338422392,0
1327,99,115,0.851464435146,76,117,1.25953259533,23,R12,2007,115,1.20437566702,1.18378995434,0
1328,123,111,0.753413654618,125,105,1.03356282272,2,R13,2007,105,0.818550020251,1.09657639244,1
1329,96,103,0.812992125984,173,106,0.972222222222,77,R13,2007,106,1.09825673534,0.741614906832,1
1330,69,116,1.10508849558,87,107,1.55377574371,18,R13,2007,107,0.99000999001,1.28711656442,1
1331,112,113,0.997345132743,105,102,0.890334572491,7,R13,2007,113,0.82358195623,0.888423988842,0
1332,100,114,0.778189910979,117,115,0.884689922481,17,R13,2007,115,1.18378995434,0.861469933185,1
1333,95,117,1.20614035088,74,101,1.11751412429,21,R13,2007,117,1.42134146341,1.20437566702,0
1334,85,118,1.00081833061,111,112,0.968337730871,26,R13,2007,112,0.809413936317,1.0635066728,1
1335,95,110,1.22433862434,87,104,1.07382550336,8,R13,2007,110,1.19338422392,0.857009345794,0
1336,133,107,1.53234358431,83,105,1.03190661479,50,R14,2007,107,0.818550020251,0.99000999001,0
1337,80,115,0.909893992933,89,104,1.06063268893,9,R14,2007,104,1.19338422392,1.18378995434,1
1338,113,113,1.0032388664,133,118,0.981245311328,20,R14,2007,118,1.0635066728,0.888423988842,1
1339,91,102,0.894781144781,64,117,1.21196754564,27,R14,2007,102,1.20437566702,0.82358195623,0
1340,31,110,1.21317829457,102,101,1.08469387755,71,R14,2007,101,1.42134146341,0.857009345794,1
1341,61,106,1.03426791277,89,116,1.07769929364,28,R14,2007,116,1.28711656442,1.09825673534,1
1342,124,111,0.774452554745,101,103,0.786682380672,23,R14,2007,111,0.741614906832,1.09657639244,0
1343,104,112,0.991816693944,79,114,0.784300341297,25,R14,2007,112,0.861469933185,0.809413936317,0
1344,80,101,1.15232443126,82,115,0.909090909091,2,R15,2007,115,1.18378995434,1.42134146341,1
1345,64,104,1.06403940887,80,107,1.53801169591,16,R15,2007,107,0.99000999001,1.19338422392,1
1346,62,117,1.16898792943,153,113,0.988304093567,91,R15,2007,113,0.888423988842,1.20437566702,1
1347,131,118,0.996542185339,98,105,0.99365303244,33,R15,2007,118,0.818550020251,1.0635066728,0
1348,126,102,0.921725239617,82,111,0.805574439157,44,R15,2007,102,1.09657639244,0.82358195623,0
1349,100,103,0.788577704558,162,116,1.09980988593,62,R15,2007,116,1.28711656442,0.741614906832,1
1350,76,114,0.782664117272,129,110,1.13139329806,53,R15,2007,110,0.857009345794,0.861469933185,1
1351,82,112,1.01152959262,78,106,1.01165331391,4,R15,2007,112,1.09825673534,0.809413936317,0
1352,63,118,1.01813471503,138,107,1.52110091743,75,R16,2007,107,0.99000999001,1.0635066728,1
1353,93,105,0.972885732731,122,104,1.04776579353,29,R16,2007,104,1.19338422392,0.818550020251,1
1354,126,106,1.00824742268,101,101,1.13906678866,25,R16,2007,106,1.42134146341,1.09825673534,0
1355,100,116,1.14496527778,112,117,1.07398373984,12,R16,2007,117,1.20437566702,1.28711656442,1
1356,78,110,1.16694214876,95,115,0.91621829362,17,R16,2007,115,1.18378995434,0.857009345794,1
1357,46,103,0.774583963691,163,102,0.95952023988,117,R16,2007,102,0.82358195623,0.741614906832,1
1358,155,113,1.05244755245,100,114,0.767962308598,55,R16,2007,113,0.861469933185,0.888423988842,0
1359,62,111,0.79336255479,126,112,1.01377810007,64,R16,2007,112,0.809413936317,1.09657639244,1
1360,158,117,1.07744360902,71,118,0.972057074911,87,R17,2007,117,1.0635066728,1.20437566702,0
1361,111,115,0.933284989123,101,103,0.737185461323,10,R17,2007,115,0.741614906832,1.18378995434,0
1362,140,107,1.55767562879,72,106,1.02377892031,68,R17,2007,107,1.09825673534,0.99000999001,0
1363,149,102,1.04565217391,56,104,1.06542056075,93,R17,2007,102,1.19338422392,0.82358195623,0
1364,72,114,0.757690232056,138,116,1.12262658228,66,R17,2007,116,1.28711656442,0.861469933185,1
1365,108,112,1.05759888966,71,110,1.14176245211,37,R17,2007,112,0.857009345794,0.809413936317,0
1366,105,101,1.10418375718,117,105,0.957510472771,12,R17,2007,105,0.818550020251,1.42134146341,1
1367,74,111,0.771329077191,163,113,1.08496732026,89,R17,2007,113,0.888423988842,1.09657639244,1
1368,85,115,0.944594594595,85,118,0.927173913043,0,R18,2007,100,1.0635066728,1.18378995434,0
1369,120,104,0.998701298701,96,103,0.745680106336,24,R18,2007,104,0.741614906832,1.19338422392,0
1370,69,114,0.741336012054,139,107,1.58040816327,70,R18,2007,107,0.99000999001,0.861469933185,1
1371,40,112,1.07936507937,77,102,1.10863509749,37,R18,2007,102,0.82358195623,0.809413936317,1
1372,65,113,1.13653366584,73,101,1.08607784431,8,R18,2007,101,1.42134146341,0.888423988842,1
1373,112,116,1.16541916168,64,111,0.743902439024,48,R18,2007,116,1.09657639244,1.28711656442,0
1374,56,105,0.966779279279,119,110,1.10474168436,63,R18,2007,110,0.857009345794,0.818550020251,1
1375,124,106,0.981721698113,97,117,1.13561741613,27,R18,2007,106,1.20437566702,1.09825673534,0
1376,96,104,1.01344743276,116,114,0.725352112676,20,R19,2007,114,0.861469933185,1.19338422392,1
1377,91,102,1.13075880759,115,110,1.14363512594,24,R19,2007,110,0.857009345794,0.82358195623,1
1378,93,103,0.748422381153,116,113,1.12581991652,23,R19,2007,113,0.888423988842,0.741614906832,1
1379,87,118,0.93038961039,129,111,0.734234234234,42,R19,2007,111,1.09657639244,1.0635066728,1
1380,65,115,0.947603833866,82,116,1.19214285714,17,R19,2007,116,1.28711656442,1.18378995434,1
1381,119,117,1.1068852459,102,112,1.0522341095,17,R19,2007,117,0.809413936317,1.20437566702,0
1382,70,101,1.08779443255,103,107,1.60355486862,33,R19,2007,107,0.99000999001,1.42134146341,1
1383,77,105,0.93562005277,140,106,0.997769102064,63,R19,2007,106,1.09825673534,0.818550020251,1
1384,70,111,0.765467625899,81,104,1.00114155251,11,R20,2007,104,1.19338422392,1.09657639244,1
1385,96,106,1.03155080214,126,115,0.939890710383,30,R20,2007,115,1.18378995434,1.09825673534,1
1386,108,103,0.750902527076,118,105,0.909090909091,10,R20,2007,105,0.818550020251,0.741614906832,1
1387,86,114,0.746181491465,117,117,1.11063306699,31,R20,2007,117,1.20437566702,0.861469933185,1
1388,63,116,1.195221843,63,102,1.10622250157,0,R20,2007,100,0.82358195623,1.28711656442,0
1389,87,113,1.13220338983,82,110,1.15064102564,5,R20,2007,113,0.857009345794,0.888423988842,0
1390,118,107,1.59677419355,91,112,1.03864168618,27,R20,2007,107,0.809413936317,0.99000999001,0
1391,73,118,0.914313534567,107,101,1.05984042553,34,R20,2007,101,1.42134146341,1.0635066728,1
1392,106,117,1.12317571512,98,115,0.960413080895,8,R21,2007,117,1.18378995434,1.20437566702,0
1393,85,111,0.769159741459,144,106,1.01452905812,59,R21,2007,106,1.09825673534,1.09657639244,1
1394,161,112,1.02135815991,79,103,0.758330141708,82,R21,2007,112,0.741614906832,0.809413936317,0
1395,76,116,1.18717277487,101,104,1.00713501647,25,R21,2007,104,1.19338422392,1.28711656442,1
1396,60,102,1.10217654172,86,101,1.07863031072,26,R21,2007,101,1.42134146341,0.82358195623,1
1397,151,110,1.13964784457,67,118,0.902822767237,84,R21,2007,110,1.0635066728,0.857009345794,0
1398,106,113,1.12904967603,101,107,1.57800687285,5,R21,2007,113,0.99000999001,0.888423988842,0
1399,119,114,0.745625266752,92,105,0.918338777415,27,R21,2007,114,0.818550020251,0.861469933185,0
1400,94,101,1.09163103238,75,104,1.02002107482,19,R22,2007,101,1.19338422392,1.42134146341,0
1401,124,105,0.910698496905,132,117,1.12092766427,8,R22,2007,117,1.20437566702,0.818550020251,1
1402,102,115,0.958355868037,92,114,0.766324435318,10,R22,2007,115,0.861469933185,1.18378995434,0
1403,85,106,1.04228736185,117,113,1.1249359959,32,R22,2007,113,0.888423988842,1.09825673534,1
1404,145,107,1.53555413197,103,102,1.08218390805,42,R22,2007,107,0.82358195623,0.99000999001,0
1405,69,110,1.18319719953,141,116,1.16022099448,72,R22,2007,116,1.28711656442,0.857009345794,1
1406,157,112,1.06351706037,93,118,0.872837370242,64,R22,2007,112,1.0635066728,0.809413936317,0
1407,108,103,0.742784992785,139,111,0.758008658009,31,R22,2007,111,1.09657639244,0.741614906832,1
1408,109,114,1.0,79,103,1.0,30,R01,2008,114,0.744417725867,0.771777690185,0
1409,105,107,1.0,96,113,1.0,9,R01,2008,107,1.13542688911,1.52764423077,0
1410,85,106,1.0,111,104,1.0,26,R01,2008,104,1.00953815261,1.02547770701,1
1411,76,102,1.0,92,117,1.0,16,R01,2008,117,1.1173126615,1.05358090186,1
