,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
0,84,114,1.0,104,103,1.0,20,R01,2011,103,1.08068582955,0.729982964225,1
1,47,115,1.0,48,107,1.0,1,R01,2011,107,1.4794359577,1.21621621622,1
2,80,113,1.0,155,104,1.0,75,R01,2011,104,1.41676718938,0.823834196891,1
3,94,106,1.0,92,102,1.0,2,R01,2011,106,0.822520852641,1.03881169142,0
4,85,110,1.0,105,101,1.0,20,R01,2011,101,0.942780748663,1.10665944775,1
5,58,118,1.0,113,105,1.0,55,R01,2011,105,0.803497085762,1.25374855825,1
6,84,116,1.0,84,111,1.0,0,R01,2011,100,0.945205479452,1.08266237252,0
7,88,112,1.0,92,117,1.0,4,R01,2011,117,0.770869565217,0.874094202899,1
8,95,114,0.807692307692,95,115,0.979166666667,0,R02,2011,100,1.21621621622,0.729982964225,0
9,143,104,1.9375,56,112,0.95652173913,87,R02,2011,104,0.874094202899,1.41676718938,0
10,116,117,1.04545454545,98,113,0.516129032258,18,R02,2011,117,0.823834196891,0.770869565217,0
11,89,107,1.02127659574,78,106,1.02173913043,11,R02,2011,107,1.03881169142,1.4794359577,0
12,171,103,1.2380952381,52,108,1.0,119,R02,2011,103,1.0,1.08068582955,0
13,45,102,0.978723404255,123,118,0.513274336283,78,R02,2011,118,1.25374855825,0.822520852641,1
14,93,105,1.94827586207,98,116,1.0,5,R02,2011,116,1.08266237252,0.803497085762,1
15,77,111,1.0,122,110,0.809523809524,45,R02,2011,110,1.10665944775,0.945205479452,1
16,74,103,2.02205882353,102,104,2.19117647059,28,R03,2011,104,1.41676718938,1.08068582955,1
17,51,108,0.304093567251,122,118,1.14556962025,71,R03,2011,118,1.25374855825,1.0,1
18,79,106,0.950276243094,54,101,1.23529411765,25,R03,2011,106,0.942780748663,1.03881169142,0
19,101,116,1.02824858757,88,117,1.11827956989,13,R03,2011,116,0.770869565217,1.08266237252,0
20,115,110,1.13736263736,52,114,0.899497487437,63,R03,2011,110,0.729982964225,1.10665944775,0
21,71,102,0.63133640553,82,111,0.781553398058,11,R03,2011,111,0.945205479452,0.822520852641,1
22,43,113,0.656826568266,122,107,1.096,79,R03,2011,107,1.4794359577,0.823834196891,1
23,136,105,1.32051282051,84,115,0.993006993007,52,R03,2011,105,1.21621621622,0.803497085762,0
24,161,104,1.90476190476,90,114,0.735668789809,71,R04,2011,104,0.729982964225,1.41676718938,0
25,65,117,1.03135888502,72,110,1.37606837607,7,R04,2011,110,1.10665944775,0.770869565217,1
26,79,105,1.425,79,103,1.46638655462,0,R04,2011,100,1.08068582955,0.803497085762,0
27,66,101,0.969512195122,98,113,0.562340966921,32,R04,2011,113,0.823834196891,0.942780748663,1
28,81,107,1.54166666667,54,116,1.0679245283,27,R04,2011,107,1.08266237252,1.4794359577,0
29,159,111,0.87725631769,69,108,0.351535836177,90,R04,2011,111,1.0,0.945205479452,0
30,98,112,0.612765957447,127,106,1.06808510638,29,R04,2011,106,1.03881169142,0.874094202899,1
31,89,115,0.810035842294,76,102,0.695652173913,13,R05,2011,115,0.822520852641,1.21621621622,0
32,104,108,0.380530973451,101,113,0.694989106754,3,R05,2011,108,0.823834196891,1.0,0
33,79,101,0.858778625954,85,103,1.35015772871,6,R05,2011,103,1.08068582955,0.942780748663,1
34,112,114,0.675789473684,103,112,0.668508287293,9,R05,2011,114,0.874094202899,0.729982964225,0
35,107,104,1.87,77,105,1.3197492163,30,R05,2011,104,0.803497085762,1.41676718938,0
36,78,118,1.44976076555,85,106,1.13513513514,7,R05,2011,106,1.03881169142,1.25374855825,1
37,117,107,1.53153153153,98,110,1.31772575251,19,R05,2011,107,1.10665944775,1.4794359577,0
38,52,111,1.16184971098,106,117,1.00557103064,54,R06,2011,117,0.770869565217,0.945205479452,1
39,87,103,1.29545454545,71,116,0.973988439306,16,R06,2011,103,1.08266237252,1.08068582955,0
40,73,113,0.746003552398,133,112,0.727848101266,60,R06,2011,112,0.874094202899,0.823834196891,1
41,71,115,0.887323943662,90,101,0.876080691643,19,R06,2011,101,0.942780748663,1.21621621622,1
42,98,102,0.731958762887,124,114,0.749134948097,26,R06,2011,114,0.729982964225,0.822520852641,1
43,58,108,0.499095840868,197,105,1.16901408451,139,R06,2011,105,0.803497085762,1.0,1
44,57,118,1.29591836735,105,104,1.77188328912,48,R06,2011,104,1.41676718938,1.25374855825,1
45,104,110,1.18269230769,72,113,0.708333333333,32,R07,2011,110,0.823834196891,1.10665944775,0
46,73,116,0.942263279446,65,118,1.0977443609,8,R07,2011,116,1.25374855825,1.08266237252,0
47,61,112,0.873857404022,127,107,1.428125,66,R07,2011,107,1.4794359577,0.874094202899,1
48,99,106,1.12652068127,148,114,0.823964497041,49,R07,2011,114,0.729982964225,1.03881169142,1
49,116,102,0.74609375,124,108,0.445333333333,8,R07,2011,108,1.0,0.822520852641,1
50,90,117,1.13625304136,106,105,1.43595041322,16,R07,2011,105,0.803497085762,0.770869565217,1
51,53,101,0.942583732057,149,111,1.00442477876,96,R07,2011,111,0.945205479452,0.942780748663,1
52,84,103,1.28479657388,81,115,0.867415730337,3,R07,2011,103,1.21621621622,1.08068582955,0
53,62,104,1.78110599078,65,107,1.53280839895,3,R08,2011,107,1.4794359577,1.41676718938,1
54,83,111,1.19405940594,124,112,0.799703264095,41,R08,2011,112,0.874094202899,0.945205479452,1
55,73,108,0.528868360277,130,101,0.78835978836,57,R08,2011,101,0.942780748663,1.0,1
56,102,105,1.39547038328,66,102,0.783018867925,36,R08,2011,105,0.822520852641,0.803497085762,0
57,59,113,0.70625,121,116,0.965863453815,62,R08,2011,116,1.08266237252,0.823834196891,1
58,69,115,0.882797731569,99,110,1.22131147541,30,R08,2011,110,1.10665944775,1.21621621622,1
59,118,114,0.909677419355,153,118,1.0656779661,35,R08,2011,118,1.25374855825,0.729982964225,1
60,63,106,1.0053667263,96,117,1.07736943907,33,R08,2011,117,0.770869565217,1.03881169142,1
61,102,107,1.46501128668,100,103,1.24817518248,2,R09,2011,107,1.08068582955,1.4794359577,0
62,86,111,1.0906200318,106,115,0.853503184713,20,R09,2011,115,1.21621621622,0.945205479452,1
63,142,106,0.954198473282,90,113,0.677524429967,52,R09,2011,106,0.823834196891,1.03881169142,0
64,59,112,0.875825627477,73,102,0.764227642276,14,R09,2011,102,0.822520852641,0.874094202899,1
65,89,105,1.4109375,105,114,0.886853448276,16,R09,2011,114,0.729982964225,0.803497085762,1
66,92,101,0.9015625,135,104,1.67334669339,43,R09,2011,104,1.41676718938,0.942780748663,1
67,106,110,1.24775583483,60,116,1.08078994614,46,R09,2011,110,1.08266237252,1.10665944775,0
68,52,118,1.11186440678,175,117,1.12586206897,123,R09,2011,117,0.770869565217,1.25374855825,1
69,93,103,1.20615384615,46,111,1.05034013605,47,R10,2011,103,0.945205479452,1.08068582955,0
70,102,115,0.899159663866,56,106,1.02953020134,46,R10,2011,115,1.03881169142,1.21621621622,0
71,72,116,0.998491704374,71,112,0.869879518072,1,R10,2011,116,0.874094202899,1.08266237252,0
72,139,107,1.38305709024,73,108,0.53313253012,66,R10,2011,107,1.0,1.4794359577,0
73,89,113,0.671683913452,74,114,0.912487708948,15,R10,2011,113,0.729982964225,0.823834196891,0
74,101,102,0.799247176913,61,101,0.863225806452,40,R10,2011,102,0.942780748663,0.822520852641,0
75,53,117,1.31012658228,105,104,1.64128595601,52,R10,2011,104,1.41676718938,0.770869565217,1
