,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
136,76,118,0.767052767053,95,110,1.41974317817,19,R17,2013,110,1.54587420658,0.670143415906,1
137,116,105,1.30194805195,77,109,0.499521988528,39,R17,2013,105,0.461650308979,1.0004784689,0
138,78,104,1.09396485867,85,108,0.890243902439,7,R17,2013,108,0.608222490931,1.16456390565,1
139,94,102,0.803341902314,75,111,0.539775760812,19,R17,2013,102,0.674925245622,0.910133843212,0
140,97,113,1.08892355694,92,115,0.831375259157,5,R17,2013,113,1.23331581713,0.788712686567,0
141,57,106,1.26265520535,84,114,1.16693679092,27,R17,2013,114,1.11631497684,1.15671200473,1
142,113,116,1.42201834862,79,117,1.07081545064,34,R17,2013,116,1.24183729939,1.4057704113,0
143,92,107,1.32744783307,94,101,1.02464525765,2,R17,2013,101,1.32460447354,1.17126193001,1
144,143,110,1.40998487141,87,105,1.31398013751,56,R18,2013,110,1.0004784689,1.54587420658,0
145,120,103,1.10635260528,77,108,0.900815217391,43,R18,2013,103,0.608222490931,1.08,0
146,150,112,1.14763231198,28,111,0.552109811896,122,R18,2013,112,0.674925245622,1.12494039103,0
147,66,109,0.508152173913,106,104,1.08321377331,40,R18,2013,104,1.16456390565,0.461650308979,1
148,53,101,1.02445842068,75,106,1.2192749779,22,R18,2013,106,1.15671200473,1.32460447354,1
149,36,115,0.838730569948,137,107,1.30298507463,101,R18,2013,107,1.17126193001,1.23331581713,1
150,62,102,0.824034334764,71,113,1.0866084425,9,R18,2013,113,0.788712686567,0.910133843212,1
151,89,117,1.04301786896,111,118,0.768950879321,22,R18,2013,118,0.670143415906,1.24183729939,1
152,63,114,1.18048024787,110,116,1.42258340462,47,R18,2013,116,1.4057704113,1.11631497684,1
153,86,107,1.36845930233,96,112,1.2281420765,10,R19,2013,112,1.12494039103,1.17126193001,1
154,87,111,0.526216343883,124,109,0.513396715644,37,R19,2013,109,0.461650308979,0.674925245622,1
155,107,114,1.13276231263,66,110,1.42441447835,41,R19,2013,114,1.54587420658,1.11631497684,0
156,113,108,0.881281407035,130,117,1.02651048089,17,R19,2013,117,1.24183729939,0.608222490931,1
157,116,106,1.22804054054,80,103,1.1299052774,36,R19,2013,106,1.08,1.15671200473,0
158,77,115,0.791790600833,108,102,0.826086956522,31,R19,2013,102,0.910133843212,1.23331581713,1
159,134,116,1.43912337662,99,118,0.793440736479,35,R19,2013,116,0.670143415906,1.4057704113,0
160,107,113,1.08913649025,103,101,1.00863213811,4,R19,2013,113,1.32460447354,0.788712686567,0
161,54,105,1.24449035813,133,104,1.10684931507,79,R19,2013,104,1.16456390565,1.0004784689,1
162,102,110,1.36741424802,56,115,0.787031861375,46,R20,2013,110,1.23331581713,1.54587420658,0
163,74,102,0.851039910062,97,114,1.15473755965,23,R20,2013,114,1.11631497684,0.910133843212,1
164,104,113,1.08576998051,129,107,1.33763586957,25,R20,2013,107,1.17126193001,0.788712686567,1
165,117,118,0.78952991453,89,103,1.09786700125,28,R20,2013,118,1.08,0.670143415906,0
166,77,111,0.535921463632,90,108,0.880371660859,13,R20,2013,108,0.608222490931,0.674925245622,1
167,100,104,1.15521796565,71,116,1.43275732532,29,R20,2013,104,1.4057704113,1.16456390565,0
168,120,117,1.03458213256,67,105,1.17413249211,53,R20,2013,117,1.0004784689,1.24183729939,0
169,44,109,0.546438983757,157,106,1.24208860759,113,R20,2013,106,1.15671200473,0.461650308979,1
170,70,112,1.22193548387,79,101,1.00557966522,9,R20,2013,101,1.32460447354,1.12494039103,1
171,84,104,1.1665615142,119,110,1.38358778626,35,R21,2013,110,1.54587420658,1.16456390565,1
172,96,108,0.892718176765,113,113,1.06414868106,17,R21,2013,113,0.788712686567,0.608222490931,1
173,106,103,1.0748100526,96,114,1.16223231668,10,R21,2013,103,1.11631497684,1.08,0
174,115,112,1.20564763659,70,105,1.13079178886,45,R21,2013,112,1.0004784689,1.12494039103,0
175,107,107,1.33121827411,41,117,1.06270810211,66,R21,2013,107,1.24183729939,1.17126193001,0
176,63,109,0.530101641908,123,102,0.846481876333,60,R21,2013,102,0.910133843212,0.461650308979,1
177,133,106,1.32033639144,38,111,0.548262548263,95,R21,2013,106,0.674925245622,1.15671200473,0
178,59,115,0.774193548387,118,116,1.3822501747,59,R21,2013,116,1.4057704113,1.23331581713,1
179,114,101,1.01069518717,131,118,0.813360530342,17,R21,2013,118,0.670143415906,1.32460447354,1
180,39,117,1.02462022001,101,104,1.13438967136,62,R22,2013,104,1.16456390565,1.24183729939,1
181,52,111,0.534090909091,120,101,1.00055126792,68,R22,2013,101,1.32460447354,0.674925245622,1
182,117,110,1.38526570048,103,112,1.22366097705,14,R22,2013,110,1.12494039103,1.54587420658,0
183,48,116,1.4067114094,92,107,1.36363636364,44,R22,2013,107,1.17126193001,1.4057704113,1
184,60,113,1.07029478458,134,106,1.38187221397,74,R22,2013,106,1.15671200473,0.788712686567,1
185,82,105,1.0978021978,76,103,1.07636967349,6,R22,2013,105,1.08,1.0004784689,0
186,70,108,0.890167364017,116,115,0.758088601294,46,R22,2013,115,1.23331581713,0.608222490931,1
187,163,114,1.14571948998,42,109,0.529280119358,121,R22,2013,114,0.461650308979,1.11631497684,0
188,93,118,0.831807228916,100,102,0.882413615266,7,R22,2013,102,0.910133843212,0.670143415906,1
189,112,110,1.37066515065,100,116,1.35524652339,12,R23,2013,110,1.4057704113,1.54587420658,0
190,41,106,1.41820768137,112,115,0.78835978836,71,R23,2013,115,1.23331581713,1.15671200473,1
191,111,102,0.89124015748,112,107,1.37957957958,1,R23,2013,107,1.17126193001,0.910133843212,1
192,104,103,1.06987824246,103,113,1.02634351949,1,R23,2013,103,0.788712686567,1.08,0
193,129,101,1.03697749196,43,117,0.992537313433,86,R23,2013,101,1.24183729939,1.32460447354,0
194,104,114,1.21373593843,65,105,1.0970464135,39,R23,2013,114,1.0004784689,1.11631497684,0
195,63,109,0.513713080169,146,108,0.873767258383,83,R23,2013,108,0.608222490931,0.461650308979,1
196,125,112,1.20154185022,114,104,1.1669535284,11,R23,2013,112,1.16456390565,1.12494039103,0
197,87,111,0.529411764706,107,118,0.83632183908,20,R23,2013,118,0.670143415906,0.674925245622,1
198,116,106,1.0,46,104,1.0,70,R01,2014,106,1.14989293362,1.34057971014,0
199,67,116,1.0,99,109,1.0,32,R01,2014,109,0.509698996656,1.32467532468,1
200,69,114,1.0,87,108,1.0,18,R01,2014,108,0.917264466762,1.22805017104,1
201,120,113,1.0,87,103,1.0,33,R01,2014,113,1.06676706827,1.02447552448,0
202,81,101,1.0,119,107,1.0,38,R01,2014,107,1.35641891892,1.08119434259,1
203,99,105,1.0,60,112,1.0,39,R01,2014,105,1.19533678756,1.0725,0
204,91,102,1.0,139,110,1.0,48,R01,2014,110,1.35718128026,0.896455223881,1
205,51,111,1.0,68,115,1.0,17,R01,2014,115,0.825943396226,0.540691192865,1
206,69,118,1.0,134,117,1.0,65,R01,2014,117,0.952781673679,0.851458885942,1
207,86,103,0.725,98,114,0.793103448276,12,R02,2014,114,1.22805017104,1.06676706827,1
